boro_Brooklyn,room_Shared room,room_Private room,availability_365_scaled,never_reviewed,boro_Staten Island,boro_Queens,boro_Manhattan,host_small,host_individual,geo_3,geo_1,price_log,price,neighbourhood,neighbourhood_group,room_type,geo_cluster_raw,host_scale_raw
False,False,True,-0.1714066247535204,0,False,False,False,False,True,False,False,4.23410650459726,68,Woodlawn,Bronx,Private room,2,individual
False,False,False,-0.4631489654607513,0,False,False,True,True,False,False,True,5.303304908059076,200,Murray Hill,Manhattan,Entire home/apt,1,small
True,False,False,0.9418207279451236,0,False,False,False,False,True,False,False,4.330733340286331,75,East Flatbush,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,4.795790545596741,120,Chelsea,Manhattan,Private room,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.836281906951478,125,Midtown,Manhattan,Entire home/apt,1,individual
False,False,True,0.4888523568470546,1,False,False,True,False,True,False,False,3.688879454113936,39,East Harlem,Manhattan,Private room,2,individual
False,False,False,-0.7779235962238162,0,False,True,False,False,True,False,False,4.709530201312334,110,Woodside,Queens,Entire home/apt,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,4.454347296253507,85,Nolita,Manhattan,Private room,1,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.204692619390966,66,Prospect Heights,Brooklyn,Private room,5,individual
False,False,True,-0.7779235962238162,0,False,True,False,True,False,False,False,4.330733340286331,75,Jamaica,Queens,Private room,4,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.976733742420574,144,South Slope,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,False,4.709530201312334,110,Morningside Heights,Manhattan,Private room,2,small
True,False,True,1.855434900159873,0,False,False,False,True,False,False,False,3.951243718581428,51,Bushwick,Brooklyn,Private room,0,small
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,True,4.77912349311153,118,Lower East Side,Manhattan,Private room,1,small
False,False,True,1.7402734498807026,0,True,False,False,True,False,True,False,4.262679877041316,70,St. George,Staten Island,Private room,3,small
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,True,4.77912349311153,118,Lower East Side,Manhattan,Private room,1,small
False,False,False,1.9552414904018205,1,False,False,True,False,False,False,True,5.525452939131784,250,Midtown,Manhattan,Entire home/apt,1,commercial
False,False,True,-0.8393430363727069,1,False,False,True,True,False,False,True,4.77912349311153,118,Lower East Side,Manhattan,Private room,1,small
True,False,False,-0.8009558862796502,0,False,False,False,False,True,False,False,4.912654885736052,135,Williamsburg,Brooklyn,Entire home/apt,0,individual
False,False,True,1.6481442896573666,0,False,False,True,False,False,False,True,5.53338948872752,252,Midtown,Manhattan,Private room,1,commercial
False,False,False,1.9552414904018205,0,False,False,True,True,False,False,True,5.707110264748875,300,Chinatown,Manhattan,Entire home/apt,1,small
False,False,True,-0.6857944360004802,0,False,True,False,True,False,False,False,3.912023005428146,49,Astoria,Queens,Private room,2,small
False,False,True,1.678854009731812,0,False,False,False,True,False,False,False,3.713572066704308,40,Bronxdale,Bronx,Private room,2,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.189654742026425,65,Flatbush,Brooklyn,Private room,5,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,True,5.081404364984463,160,Williamsburg,Brooklyn,Entire home/apt,1,individual
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,4.189654742026425,65,Bushwick,Brooklyn,Private room,0,individual
False,False,True,-0.3786972352560266,0,False,False,True,False,True,False,False,4.110873864173311,60,Washington Heights,Manhattan,Private room,2,individual
False,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.58351893845611,35,Bronxdale,Bronx,Private room,2,individual
True,False,True,1.3717568089873584,0,False,False,False,True,False,False,False,4.836281906951478,125,Williamsburg,Brooklyn,Private room,0,small
True,False,False,0.611691237144836,0,False,False,False,False,True,False,False,4.663439094112067,105,Park Slope,Brooklyn,Entire home/apt,5,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.017279836814924,150,Fort Greene,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.5476006956654761,0,False,False,True,True,False,False,True,4.30406509320417,73,Chinatown,Manhattan,Private room,1,small
True,False,True,0.611691237144836,0,False,False,False,False,False,False,False,4.564348191467836,95,Crown Heights,Brooklyn,Private room,5,commercial
True,False,True,1.5483376994154192,0,False,False,False,False,False,False,False,4.330733340286331,75,Crown Heights,Brooklyn,Private room,5,commercial
False,False,False,-0.8393430363727069,0,False,False,True,True,False,False,True,4.795790545596741,120,Gramercy,Manhattan,Entire home/apt,1,small
False,False,False,0.8957561478334555,1,False,False,True,False,False,False,True,5.298317366548036,199,Midtown,Manhattan,Entire home/apt,1,commercial
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.298317366548036,199,Financial District,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,4.110873864173311,60,Arverne,Queens,Private room,4,small
True,False,True,-0.3249552251257472,0,False,False,False,False,True,False,False,4.48863636973214,88,Fort Greene,Brooklyn,Private room,5,individual
False,False,False,-0.8393430363727069,0,False,False,True,True,False,False,True,5.19295685089021,179,Chelsea,Manhattan,Entire home/apt,1,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,False,4.795790545596741,120,Harlem,Manhattan,Entire home/apt,2,individual
False,False,True,0.3353037564748278,0,False,True,False,False,True,False,False,3.9318256327243257,50,East Elmhurst,Queens,Private room,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,True,4.709530201312334,110,Chelsea,Manhattan,Private room,1,small
False,False,True,1.962918920420432,0,False,False,True,False,False,False,True,5.598421958998375,269,Midtown,Manhattan,Private room,1,commercial
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,4.110873864173311,60,Williamsburg,Brooklyn,Private room,0,individual
False,False,True,1.962918920420432,0,False,False,True,True,False,False,True,4.189654742026425,65,Chinatown,Manhattan,Private room,1,small
False,False,False,-0.5936652757771441,0,False,False,True,False,True,False,False,5.017279836814924,150,Upper East Side,Manhattan,Entire home/apt,2,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.828641396489095,45,Bushwick,Brooklyn,Private room,0,individual
False,False,True,-0.3019229350699132,0,False,True,False,False,True,False,True,4.663439094112067,105,Long Island City,Queens,Private room,1,individual
False,False,True,1.962918920420432,0,False,True,False,True,False,False,False,4.02535169073515,55,St. Albans,Queens,Private room,4,small
False,False,False,1.586724849508476,0,False,True,False,False,True,False,False,4.663439094112067,105,Maspeth,Queens,Entire home/apt,0,individual
True,False,True,1.732596019862091,0,False,False,False,True,False,False,False,4.330733340286331,75,Flatbush,Brooklyn,Private room,5,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.6635616461296463,38,Bushwick,Brooklyn,Private room,0,individual
False,False,True,1.7863380299923708,0,False,False,False,False,True,False,False,3.9318256327243257,50,Norwood,Bronx,Private room,2,individual
True,False,True,1.402466529061804,0,False,False,False,False,True,False,False,4.262679877041316,70,Williamsburg,Brooklyn,Private room,0,individual
False,False,True,1.9552414904018205,0,False,True,False,False,True,False,False,4.454347296253507,85,Woodside,Queens,Private room,0,individual
False,False,True,-0.2558583549582452,0,False,True,False,False,True,False,False,4.262679877041316,70,Sunnyside,Queens,Private room,0,individual
False,False,True,-0.1560517647162978,0,False,False,True,False,True,False,True,4.454347296253507,85,Upper West Side,Manhattan,Private room,1,individual
True,False,False,-0.4247618153676946,0,False,False,False,False,True,False,True,5.198497031265826,180,Williamsburg,Brooklyn,Entire home/apt,1,individual
False,False,True,-0.7318590161121482,0,False,False,True,False,True,False,False,4.330733340286331,75,Harlem,Manhattan,Private room,2,individual
True,False,True,-0.1637291947349091,1,False,False,False,False,True,False,False,5.303304908059076,200,Crown Heights,Brooklyn,Private room,5,individual
False,False,True,-0.4094069553304719,0,False,True,False,False,True,False,False,3.871201010907891,47,St. Albans,Queens,Private room,4,individual
True,False,False,-0.7165041560749255,0,False,False,False,False,True,False,False,5.707110264748875,300,Windsor Terrace,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.2558583549582452,0,False,True,False,False,True,False,False,5.017279836814924,150,Arverne,Queens,Entire home/apt,4,individual
False,False,False,-0.7702461662052048,0,False,False,True,False,True,False,True,5.420534999272286,225,Chelsea,Manhattan,Entire home/apt,1,individual
False,False,False,-0.3326326551443586,0,False,True,False,False,True,False,False,5.010635294096256,149,Astoria,Queens,Entire home/apt,2,individual
False,False,True,0.9494981579637348,0,False,False,True,False,True,False,True,4.61512051684126,100,Chinatown,Manhattan,Private room,1,individual
False,False,True,1.7709831699551482,0,False,False,False,True,False,False,False,4.0943445622221,59,Hunts Point,Bronx,Private room,2,small
True,False,True,1.5790474194898645,0,False,False,False,False,True,False,False,4.356708826689592,77,Williamsburg,Brooklyn,Private room,0,individual
False,False,False,-0.8393430363727069,1,False,True,False,False,True,False,False,4.867534450455582,129,Astoria,Queens,Entire home/apt,0,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.5053315359323625,245,SoHo,Manhattan,Entire home/apt,1,individual
False,False,True,0.3506586165120505,0,False,False,True,False,True,False,False,3.9318256327243257,50,Inwood,Manhattan,Private room,2,individual
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,True,4.795790545596741,120,East Village,Manhattan,Private room,1,small
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.02535169073515,55,Upper East Side,Manhattan,Private room,2,individual
True,False,True,1.2105307785965205,0,False,False,False,True,False,False,False,4.709530201312334,110,Williamsburg,Brooklyn,Private room,0,small
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,5.017279836814924,150,Flatbush,Brooklyn,Private room,5,small
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,4.276666119016055,71,Flatbush,Brooklyn,Private room,5,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.707110264748875,300,Chelsea,Manhattan,Entire home/apt,1,individual
False,False,False,-0.3940520952932493,0,False,False,True,False,True,False,False,4.51085950651685,90,Inwood,Manhattan,Entire home/apt,2,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.189654742026425,65,Bushwick,Brooklyn,Private room,0,individual
False,False,True,-0.8316656063540956,0,False,False,True,False,True,False,False,4.3694478524670215,78,Upper East Side,Manhattan,Private room,2,individual
True,False,False,1.7556283099179253,0,False,False,False,False,True,False,False,4.564348191467836,95,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,individual
False,False,True,0.1049808559164876,0,False,False,True,False,True,False,False,4.605170185988092,99,Harlem,Manhattan,Private room,2,individual
False,False,True,0.0435614157675969,0,False,False,True,False,True,False,True,4.356708826689592,77,Upper West Side,Manhattan,Private room,1,individual
False,False,False,-0.7856010262424276,0,False,False,True,False,True,False,False,4.795790545596741,120,Washington Heights,Manhattan,Entire home/apt,2,individual
True,False,False,-0.7395364461307595,0,False,False,False,False,True,False,False,4.836281906951478,125,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.51085950651685,90,Harlem,Manhattan,Private room,2,individual
True,False,True,1.6481442896573666,0,False,False,False,False,True,False,False,4.465908118654584,86,Flatbush,Brooklyn,Private room,5,individual
False,False,True,0.5118846469028886,0,False,True,False,True,False,False,False,4.605170185988092,99,Astoria,Queens,Private room,0,small
False,False,True,1.271950218745411,0,False,False,True,True,False,False,False,4.7535901911063645,115,Upper West Side,Manhattan,Private room,2,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.49650756146648,32,Crown Heights,Brooklyn,Private room,5,individual
False,False,False,0.5809815170703907,1,False,False,True,False,True,False,True,4.875197323201151,130,Upper West Side,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.61512051684126,100,Harlem,Manhattan,Private room,2,individual
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,3.828641396489095,45,Bushwick,Brooklyn,Private room,0,individual
